id,year,name,country,league_name
6319,20212022,Switzerland 1. Liga Promotion,Switzerland,1. Liga Promotion
202,2017,Latvia Virsliga,Latvia,Virsliga
203,2016,Latvia Virsliga,Latvia,Virsliga
204,2015,Latvia Virsliga,Latvia,Virsliga
205,2014,Latvia Virsliga,Latvia,Virsliga
206,2013,Latvia Virsliga,Latvia,Virsliga
1171,2018,Latvia Virsliga,Latvia,Virsliga
1930,2019,Latvia Virsliga,Latvia,Virsliga
3566,2020,Latvia Virsliga,Latvia,Virsliga
5622,2021,Latvia Virsliga,Latvia,Virsliga
207,20172018,Greece Super League,Greece,Super League
208,20162017,Greece Super League,Greece,Super League
209,20152016,Greece Super League,Greece,Super League
933,20142015,Greece Super League,Greece,Super League
934,20132014,Greece Super League,Greece,Super League
1752,20182019,Greece Super League,Greece,Super League
2667,20192020,Greece Super League,Greece,Super League
4957,20202021,Greece Super League,Greece,Super League
6282,20212022,Greece Super League,Greece,Super League
210,20162017,Egypt Egyptian Premier League,Egypt,Egyptian Premier League
211,20152016,Egypt Egyptian Premier League,Egypt,Egyptian Premier League
212,20142015,Egypt Egyptian Premier League,Egypt,Egyptian Premier League
218,20172018,Egypt Egyptian Premier League,Egypt,Egyptian Premier League
1673,20182019,Egypt Egyptian Premier League,Egypt,Egyptian Premier League
2889,20192020,Egypt Egyptian Premier League,Egypt,Egyptian Premier League
5342,20202021,Egypt Egyptian Premier League,Egypt,Egyptian Premier League
6752,20212022,Egypt Egyptian Premier League,Egypt,Egyptian Premier League
224,20172018,Scotland Championship,Scotland,Championship
225,20162017,Scotland Championship,Scotland,Championship
226,20152016,Scotland Championship,Scotland,Championship
227,20142015,Scotland Championship,Scotland,Championship
228,20132014,Scotland Championship,Scotland,Championship
229,20122013,Scotland Championship,Scotland,Championship
1601,20182019,Scotland Championship,Scotland,Championship
2358,20192020,Scotland Championship,Scotland,Championship
4129,20112012,Scotland Championship,Scotland,Championship
4135,20102011,Scotland Championship,Scotland,Championship
4137,20092010,Scotland Championship,Scotland,Championship
4547,20202021,Scotland Championship,Scotland,Championship
5991,20212022,Scotland Championship,Scotland,Championship
230,20172018,Scotland League One,Scotland,League One
231,20162017,Scotland League One,Scotland,League One
232,20152016,Scotland League One,Scotland,League One
233,20142015,Scotland League One,Scotland,League One
234,20132014,Scotland League One,Scotland,League One
235,20122013,Scotland League One,Scotland,League One
1602,20182019,Scotland League One,Scotland,League One
2370,20192020,Scotland League One,Scotland,League One
4196,20112012,Scotland League One,Scotland,League One
4198,20102011,Scotland League One,Scotland,League One
4201,20092010,Scotland League One,Scotland,League One
4902,20202021,Scotland League One,Scotland,League One
5976,20212022,Scotland League One,Scotland,League One
236,2017,Thailand Thai League T1,Thailand,Thai League T1
237,2016,Thailand Thai League T1,Thailand,Thai League T1
238,2015,Thailand Thai League T1,Thailand,Thai League T1
239,2014,Thailand Thai League T1,Thailand,Thai League T1
240,2013,Thailand Thai League T1,Thailand,Thai League T1
1206,2018,Thailand Thai League T1,Thailand,Thai League T1
1883,2019,Thailand Thai League T1,Thailand,Thai League T1
3793,2020,Thailand Thai League T1,Thailand,Thai League T1
6340,20212022,Thailand Thai League T1,Thailand,Thai League T1
241,20172018,Scotland League Two,Scotland,League Two
242,20162017,Scotland League Two,Scotland,League Two
243,20152016,Scotland League Two,Scotland,League Two
244,20142015,Scotland League Two,Scotland,League Two
245,20132014,Scotland League Two,Scotland,League Two
1603,20182019,Scotland League Two,Scotland,League Two
2373,20192020,Scotland League Two,Scotland,League Two
4207,20122013,Scotland League Two,Scotland,League Two
4215,20112012,Scotland League Two,Scotland,League Two
4220,20102011,Scotland League Two,Scotland,League Two
4223,20092010,Scotland League Two,Scotland,League Two
4903,20202021,Scotland League Two,Scotland,League Two
5974,20212022,Scotland League Two,Scotland,League Two
255,20172018,Poland Ekstraklasa,Poland,Ekstraklasa
256,20152016,Poland Ekstraklasa,Poland,Ekstraklasa
257,20132014,Poland Ekstraklasa,Poland,Ekstraklasa
278,20162017,Poland Ekstraklasa,Poland,Ekstraklasa
279,20142015,Poland Ekstraklasa,Poland,Ekstraklasa
1589,20182019,Poland Ekstraklasa,Poland,Ekstraklasa
2328,20192020,Poland Ekstraklasa,Poland,Ekstraklasa
3972,20092010,Poland Ekstraklasa,Poland,Ekstraklasa
3973,20122013,Poland Ekstraklasa,Poland,Ekstraklasa
3974,20102011,Poland Ekstraklasa,Poland,Ekstraklasa
3975,20112012,Poland Ekstraklasa,Poland,Ekstraklasa
4760,20202021,Poland Ekstraklasa,Poland,Ekstraklasa
5948,20212022,Poland Ekstraklasa,Poland,Ekstraklasa
258,2017,Lithuania A Lyga,Lithuania,A Lyga
259,2016,Lithuania A Lyga,Lithuania,A Lyga
260,2015,Lithuania A Lyga,Lithuania,A Lyga
261,2014,Lithuania A Lyga,Lithuania,A Lyga
1149,2018,Lithuania A Lyga,Lithuania,A Lyga
1928,2019,Lithuania A Lyga,Lithuania,A Lyga
3825,2020,Lithuania A Lyga,Lithuania,A Lyga
5625,2021,Lithuania A Lyga,Lithuania,A Lyga
262,2017,Lithuania 1 Lyga,Lithuania,1 Lyga
263,2016,Lithuania 1 Lyga,Lithuania,1 Lyga
264,2015,Lithuania 1 Lyga,Lithuania,1 Lyga
265,2014,Lithuania 1 Lyga,Lithuania,1 Lyga
266,2013,Lithuania 1 Lyga,Lithuania,1 Lyga
1150,2018,Lithuania 1 Lyga,Lithuania,1 Lyga
1935,2019,Lithuania 1 Lyga,Lithuania,1 Lyga
4452,2020,Lithuania 1 Lyga,Lithuania,1 Lyga
5758,2021,Lithuania 1 Lyga,Lithuania,1 Lyga
267,20172018,South Africa Premier Soccer League,South Africa,Premier Soccer League
268,20162017,South Africa Premier Soccer League,South Africa,Premier Soccer League
269,20152016,South Africa Premier Soccer League,South Africa,Premier Soccer League
280,20142015,South Africa Premier Soccer League,South Africa,Premier Soccer League
281,20132014,South Africa Premier Soccer League,South Africa,Premier Soccer League
1684,20182019,South Africa Premier Soccer League,South Africa,Premier Soccer League
2327,20192020,South Africa Premier Soccer League,South Africa,Premier Soccer League
5225,20202021,South Africa Premier Soccer League,South Africa,Premier Soccer League
6311,20212022,South Africa Premier Soccer League,South Africa,Premier Soccer League
270,20172018,Algeria Ligue 1,Algeria,Ligue 1
271,20162017,Algeria Ligue 1,Algeria,Ligue 1
272,20152016,Algeria Ligue 1,Algeria,Ligue 1
273,20142015,Algeria Ligue 1,Algeria,Ligue 1
274,20132014,Algeria Ligue 1,Algeria,Ligue 1
1710,20182019,Algeria Ligue 1,Algeria,Ligue 1
2633,20192020,Algeria Ligue 1,Algeria,Ligue 1
5238,20202021,Algeria Ligue 1,Algeria,Ligue 1
6733,20212022,Algeria Ligue 1,Algeria,Ligue 1
275,20172018,Algeria Ligue 2,Algeria,Ligue 2
276,20162017,Algeria Ligue 2,Algeria,Ligue 2
277,20152016,Algeria Ligue 2,Algeria,Ligue 2
282,20142015,Algeria Ligue 2,Algeria,Ligue 2
283,20132014,Algeria Ligue 2,Algeria,Ligue 2
1711,20182019,Algeria Ligue 2,Algeria,Ligue 2
2636,20192020,Algeria Ligue 2,Algeria,Ligue 2
5460,20202021,Algeria Ligue 2,Algeria,Ligue 2
6734,20212022,Algeria Ligue 2,Algeria,Ligue 2
284,20172018,Hong Kong Hong Kong Premier League,Hong Kong,Hong Kong Premier League
285,20162017,Hong Kong Hong Kong Premier League,Hong Kong,Hong Kong Premier League
286,20152016,Hong Kong Hong Kong Premier League,Hong Kong,Hong Kong Premier League
287,20142015,Hong Kong Hong Kong Premier League,Hong Kong,Hong Kong Premier League
288,20132014,Hong Kong Hong Kong Premier League,Hong Kong,Hong Kong Premier League
1716,20182019,Hong Kong Hong Kong Premier League,Hong Kong,Hong Kong Premier League
2668,20192020,Hong Kong Hong Kong Premier League,Hong Kong,Hong Kong Premier League
5279,20202021,Hong Kong Hong Kong Premier League,Hong Kong,Hong Kong Premier League
6718,20212022,Hong Kong Hong Kong Premier League,Hong Kong,Hong Kong Premier League
289,2017,Japan J3 League,Japan,J3 League
290,2016,Japan J3 League,Japan,J3 League
291,2015,Japan J3 League,Japan,J3 League
292,2014,Japan J3 League,Japan,J3 League
1075,2018,Japan J3 League,Japan,J3 League
1893,2019,Japan J3 League,Japan,J3 League
3683,2020,Japan J3 League,Japan,J3 League
5508,2021,Japan J3 League,Japan,J3 League
6938,2022,Japan J3 League,Japan,J3 League
293,20172018,Armenia First League,Armenia,First League
294,20162017,Armenia First League,Armenia,First League
295,20152016,Armenia First League,Armenia,First League
296,20142015,Armenia First League,Armenia,First League
297,20132014,Armenia First League,Armenia,First League
1672,20182019,Armenia First League,Armenia,First League
2639,20192020,Armenia First League,Armenia,First League
4614,20202021,Armenia First League,Armenia,First League
6143,20212022,Armenia First League,Armenia,First League
298,20172018,Albania Superliga,Albania,Superliga
299,20162017,Albania Superliga,Albania,Superliga
300,20142015,Albania Superliga,Albania,Superliga
301,20132014,Albania Superliga,Albania,Superliga
331,20152016,Albania Superliga,Albania,Superliga
1642,20182019,Albania Superliga,Albania,Superliga
2710,20192020,Albania Superliga,Albania,Superliga
4859,20202021,Albania Superliga,Albania,Superliga
6220,20212022,Albania Superliga,Albania,Superliga
302,20172018,France National,France,National
303,20162017,France National,France,National
304,20152016,France National,France,National
305,20142015,France National,France,National
306,20132014,France National,France,National
1640,20182019,France National,France,National
2423,20192020,France National,France,National
4646,20202021,France National,France,National
6172,20212022,France National,France,National
307,20172018,Mexico Liga MX,Mexico,Liga MX
308,20162017,Mexico Liga MX,Mexico,Liga MX
309,20152016,Mexico Liga MX,Mexico,Liga MX
310,20142015,Mexico Liga MX,Mexico,Liga MX
311,20132014,Mexico Liga MX,Mexico,Liga MX
312,20122013,Mexico Liga MX,Mexico,Liga MX
1582,20182019,Mexico Liga MX,Mexico,Liga MX
2270,20192020,Mexico Liga MX,Mexico,Liga MX
4507,20202021,Mexico Liga MX,Mexico,Liga MX
6038,20212022,Mexico Liga MX,Mexico,Liga MX
313,20172018,Mexico Ascenso MX,Mexico,Ascenso MX
314,20162017,Mexico Ascenso MX,Mexico,Ascenso MX
315,20152016,Mexico Ascenso MX,Mexico,Ascenso MX
316,20142015,Mexico Ascenso MX,Mexico,Ascenso MX
317,20132014,Mexico Ascenso MX,Mexico,Ascenso MX
1583,20182019,Mexico Ascenso MX,Mexico,Ascenso MX
2315,20192020,Mexico Ascenso MX,Mexico,Ascenso MX
4664,20202021,Mexico Ascenso MX,Mexico,Ascenso MX
6104,20212022,Mexico Ascenso MX,Mexico,Ascenso MX
318,2017,Norway First Division,Norway,First Division
319,2014,Norway First Division,Norway,First Division
320,2013,Norway First Division,Norway,First Division
332,2016,Norway First Division,Norway,First Division
333,2015,Norway First Division,Norway,First Division
996,2018,Norway First Division,Norway,First Division
1840,2019,Norway First Division,Norway,First Division
3696,2020,Norway First Division,Norway,First Division
4267,2012,Norway First Division,Norway,First Division
4271,2011,Norway First Division,Norway,First Division
4273,2010,Norway First Division,Norway,First Division
5497,2021,Norway First Division,Norway,First Division
7051,2022,Norway First Division,Norway,First Division
321,20172018,Russia FNL,Russia,FNL
322,20162017,Russia FNL,Russia,FNL
323,20152016,Russia FNL,Russia,FNL
324,20142015,Russia FNL,Russia,FNL
325,20132014,Russia FNL,Russia,FNL
1631,20182019,Russia FNL,Russia,FNL
2743,20192020,Russia FNL,Russia,FNL
4538,20202021,Russia FNL,Russia,FNL
5935,20212022,Russia FNL,Russia,FNL
326,2017,Singapore S.League,Singapore,S.League
327,2016,Singapore S.League,Singapore,S.League
328,2015,Singapore S.League,Singapore,S.League
329,2014,Singapore S.League,Singapore,S.League
330,2013,Singapore S.League,Singapore,S.League
1126,2018,Singapore S.League,Singapore,S.League
1867,2019,Singapore S.League,Singapore,S.League
3705,2020,Singapore S.League,Singapore,S.League
5621,2021,Singapore S.League,Singapore,S.League
7059,2022,Singapore S.League,Singapore,S.League
334,2017,Indonesia Liga 1,Indonesia,Liga 1
1207,2018,Indonesia Liga 1,Indonesia,Liga 1
1975,2019,Indonesia Liga 1,Indonesia,Liga 1
3802,2020,Indonesia Liga 1,Indonesia,Liga 1
5969,20212022,Indonesia Liga 1,Indonesia,Liga 1
335,2017,Ghana Ghana Premier League,Ghana,Ghana Premier League
336,2016,Ghana Ghana Premier League,Ghana,Ghana Premier League
337,2015,Ghana Ghana Premier League,Ghana,Ghana Premier League
338,20132014,Ghana Ghana Premier League,Ghana,Ghana Premier League
339,20122013,Ghana Ghana Premier League,Ghana,Ghana Premier League
1127,2018,Ghana Ghana Premier League,Ghana,Ghana Premier League
3564,2020,Ghana Ghana Premier League,Ghana,Ghana Premier League
5458,20202021,Ghana Ghana Premier League,Ghana,Ghana Premier League
6737,20212022,Ghana Ghana Premier League,Ghana,Ghana Premier League
340,20172018,Germany U19 Bundesliga,Germany,U19 Bundesliga
341,20162017,Germany U19 Bundesliga,Germany,U19 Bundesliga
342,20152016,Germany U19 Bundesliga,Germany,U19 Bundesliga
343,20142015,Germany U19 Bundesliga,Germany,U19 Bundesliga
344,20132014,Germany U19 Bundesliga,Germany,U19 Bundesliga
1638,20182019,Germany U19 Bundesliga,Germany,U19 Bundesliga
2469,20192020,Germany U19 Bundesliga,Germany,U19 Bundesliga
4229,20112012,Germany U19 Bundesliga,Germany,U19 Bundesliga
4888,20202021,Germany U19 Bundesliga,Germany,U19 Bundesliga
6102,20212022,Germany U19 Bundesliga,Germany,U19 Bundesliga
345,2017,Estonia Meistriliiga,Estonia,Meistriliiga
346,2016,Estonia Meistriliiga,Estonia,Meistriliiga
347,2015,Estonia Meistriliiga,Estonia,Meistriliiga
348,2014,Estonia Meistriliiga,Estonia,Meistriliiga
349,2013,Estonia Meistriliiga,Estonia,Meistriliiga
988,2018,Estonia Meistriliiga,Estonia,Meistriliiga
1882,2019,Estonia Meistriliiga,Estonia,Meistriliiga
3675,2020,Estonia Meistriliiga,Estonia,Meistriliiga
5472,2021,Estonia Meistriliiga,Estonia,Meistriliiga
350,2017,Estonia Esiliiga,Estonia,Esiliiga
351,2016,Estonia Esiliiga,Estonia,Esiliiga
352,2015,Estonia Esiliiga,Estonia,Esiliiga
353,2014,Estonia Esiliiga,Estonia,Esiliiga
357,2013,Estonia Esiliiga,Estonia,Esiliiga
989,2018,Estonia Esiliiga,Estonia,Esiliiga
1890,2019,Estonia Esiliiga,Estonia,Esiliiga
3678,2020,Estonia Esiliiga,Estonia,Esiliiga
5567,2021,Estonia Esiliiga,Estonia,Esiliiga
354,2017,Estonia Esiliiga B,Estonia,Esiliiga B
355,2014,Estonia Esiliiga B,Estonia,Esiliiga B
356,2013,Estonia Esiliiga B,Estonia,Esiliiga B
358,2016,Estonia Esiliiga B,Estonia,Esiliiga B
359,2015,Estonia Esiliiga B,Estonia,Esiliiga B
1204,2018,Estonia Esiliiga B,Estonia,Esiliiga B
1891,2019,Estonia Esiliiga B,Estonia,Esiliiga B
3676,2020,Estonia Esiliiga B,Estonia,Esiliiga B
5568,2021,Estonia Esiliiga B,Estonia,Esiliiga B
360,20172018,Ukraine Ukrainian Premier League,Ukraine,Ukrainian Premier League
361,20162017,Ukraine Ukrainian Premier League,Ukraine,Ukrainian Premier League
362,20152016,Ukraine Ukrainian Premier League,Ukraine,Ukrainian Premier League
363,20142015,Ukraine Ukrainian Premier League,Ukraine,Ukrainian Premier League
364,20132014,Ukraine Ukrainian Premier League,Ukraine,Ukrainian Premier League
1618,20182019,Ukraine Ukrainian Premier League,Ukraine,Ukrainian Premier League
2317,20192020,Ukraine Ukrainian Premier League,Ukraine,Ukrainian Premier League
4751,20202021,Ukraine Ukrainian Premier League,Ukraine,Ukrainian Premier League
5943,20212022,Ukraine Ukrainian Premier League,Ukraine,Ukrainian Premier League
365,20172018,Ukraine Persha Liga,Ukraine,Persha Liga
366,20152016,Ukraine Persha Liga,Ukraine,Persha Liga
367,20132014,Ukraine Persha Liga,Ukraine,Persha Liga
398,20162017,Ukraine Persha Liga,Ukraine,Persha Liga
1619,20182019,Ukraine Persha Liga,Ukraine,Persha Liga
3858,20192020,Ukraine Persha Liga,Ukraine,Persha Liga
4947,20202021,Ukraine Persha Liga,Ukraine,Persha Liga
6124,20212022,Ukraine Persha Liga,Ukraine,Persha Liga
368,20172018,Ukraine Druha Liga,Ukraine,Druha Liga
369,20162017,Ukraine Druha Liga,Ukraine,Druha Liga
370,20152016,Ukraine Druha Liga,Ukraine,Druha Liga
371,20142015,Ukraine Druha Liga,Ukraine,Druha Liga
372,20132014,Ukraine Druha Liga,Ukraine,Druha Liga
1620,20182019,Ukraine Druha Liga,Ukraine,Druha Liga
2411,20192020,Ukraine Druha Liga,Ukraine,Druha Liga
4948,20202021,Ukraine Druha Liga,Ukraine,Druha Liga
6214,20212022,Ukraine Druha Liga,Ukraine,Druha Liga
373,20172018,Ukraine U19 League,Ukraine,U19 League
374,20162017,Ukraine U19 League,Ukraine,U19 League
399,20152016,Ukraine U19 League,Ukraine,U19 League
1643,20182019,Ukraine U19 League,Ukraine,U19 League
2677,20192020,Ukraine U19 League,Ukraine,U19 League
4769,20202021,Ukraine U19 League,Ukraine,U19 League
6215,20212022,Ukraine U19 League,Ukraine,U19 League
375,20172018,Ukraine U21 League,Ukraine,U21 League
376,20162017,Ukraine U21 League,Ukraine,U21 League
377,20142015,Ukraine U21 League,Ukraine,U21 League
400,20152016,Ukraine U21 League,Ukraine,U21 League
1621,20182019,Ukraine U21 League,Ukraine,U21 League
2410,20192020,Ukraine U21 League,Ukraine,U21 League
4960,20202021,Ukraine U21 League,Ukraine,U21 League
378,2017,Afghanistan Afghan Premier League,Afghanistan,Afghan Premier League
379,2016,Afghanistan Afghan Premier League,Afghanistan,Afghan Premier League
380,2015,Afghanistan Afghan Premier League,Afghanistan,Afghan Premier League
381,2014,Afghanistan Afghan Premier League,Afghanistan,Afghan Premier League
